#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000575_00200	313628.LNTAR_15882	7.6e-149	438.0	COG0621@1|root,COG0621@2|Bacteria	2|Bacteria	J	Catalyzes the methylthiolation of N6- (dimethylallyl)adenosine (i(6)A), leading to the formation of 2- methylthio-N6-(dimethylallyl)adenosine (ms(2)i(6)A) at position 37 in tRNAs that read codons beginning with uridine	miaB	GO:0001510,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016782,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0035596,GO:0035597,GO:0035600,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050497,GO:0051536,GO:0051539,GO:0051540,GO:0071704,GO:0090304,GO:1901360	2.8.4.3	ko:K06168	-	-	R10645,R10646,R10647	RC00003,RC00980,RC03221,RC03222	ko00000,ko01000,ko03016	-	-	-	Radical_SAM,TRAM,UPF0004
MGYG000000575_03635	412597.AEPN01000007_gene1972	8.34e-44	156.0	COG2220@1|root,COG2220@2|Bacteria,1NNZA@1224|Proteobacteria,2U6PV@28211|Alphaproteobacteria	28211|Alphaproteobacteria	T	Beta-lactamase superfamily domain	-	-	-	ko:K03476	ko00053,ko01100,ko01120,map00053,map01100,map01120	M00550	R07677	RC02793	ko00000,ko00001,ko00002,ko01000	-	-	-	LMWPc,Lactamase_B_2,Lactamase_B_3
MGYG000000575_01825	873513.HMPREF6485_1233	5.45e-18	89.7	COG4977@1|root,COG4977@2|Bacteria,4P1XK@976|Bacteroidetes,2FMGD@200643|Bacteroidia	976|Bacteroidetes	K	transcriptional regulator (AraC family)	-	-	-	-	-	-	-	-	-	-	-	-	AraC_binding,HTH_18,HTH_AraC
MGYG000000575_03288	349741.Amuc_1292	6.2e-103	316.0	COG0251@1|root,COG0251@2|Bacteria,46V48@74201|Verrucomicrobia	74201|Verrucomicrobia	J	PFAM Endoribonuclease L-PSP	-	-	-	-	-	-	-	-	-	-	-	-	Ribonuc_L-PSP
MGYG000000575_02450	1122915.AUGY01000068_gene6768	5.54e-114	351.0	COG1680@1|root,COG1680@2|Bacteria,1UUHI@1239|Firmicutes,4HNEC@91061|Bacilli,26QY8@186822|Paenibacillaceae	91061|Bacilli	V	beta-lactamase	-	-	-	-	-	-	-	-	-	-	-	-	Beta-lactamase
MGYG000000575_02063	1123508.JH636441_gene3320	4.04e-15	81.3	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000000575_02769	469383.Cwoe_0480	1.49e-66	246.0	COG3525@1|root,COG3525@2|Bacteria,2GYID@201174|Actinobacteria	201174|Actinobacteria	G	Domain of unknown function (DUF4838)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4838,Glyco_hydro_67N
MGYG000000575_01303	573413.Spirs_2755	3.05e-148	432.0	COG0105@1|root,COG0105@2|Bacteria,2J5M6@203691|Spirochaetes	203691|Spirochaetes	F	Nucleoside diphosphate kinase	-	-	-	-	-	-	-	-	-	-	-	-	NDK
MGYG000000575_00506	402880.MmarC5_1627	1.92e-74	247.0	COG0463@1|root,arCOG00895@2157|Archaea	2157|Archaea	M	PFAM Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
MGYG000000575_01515	1131730.BAVI_16927	3.85e-50	178.0	COG2706@1|root,COG2706@2|Bacteria,1TQ3J@1239|Firmicutes,4HBHB@91061|Bacilli,1ZANH@1386|Bacillus	91061|Bacilli	G	6-phosphogluconolactonase	pgl	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016787,GO:0016788,GO:0017057,GO:0044424,GO:0044444,GO:0044464,GO:0052689	3.1.1.31	ko:K07404	ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map01100,map01110,map01120,map01130,map01200	M00004,M00006,M00008	R02035	RC00537	ko00000,ko00001,ko00002,ko01000	-	-	-	Lactonase
MGYG000000575_00531	641524.ADICYQ_4181	5.6e-49	196.0	COG3533@1|root,COG3533@2|Bacteria	2|Bacteria	S	Beta-L-arabinofuranosidase, GH127	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_127
MGYG000000575_01738	1286170.RORB6_04730	1.07e-49	168.0	COG4845@1|root,COG4845@2|Bacteria,1NJRF@1224|Proteobacteria,1RYYX@1236|Gammaproteobacteria	1236|Gammaproteobacteria	V	This enzyme is an effector of chloramphenicol resistance in bacteria	cat	-	2.3.1.28	ko:K19271	-	-	-	-	br01600,ko00000,ko01000,ko01504	-	-	-	CAT
MGYG000000575_00877	1123057.P872_08485	1.46e-08	67.8	COG2091@1|root,COG2091@2|Bacteria,4NFQ6@976|Bacteroidetes,47MUU@768503|Cytophagia	976|Bacteroidetes	H	Carbohydrate family 9 binding domain-like	-	-	-	-	-	-	-	-	-	-	-	-	CBM9_1
MGYG000000575_04015	1121405.dsmv_2653	2.38e-113	340.0	COG3335@1|root,COG3335@2|Bacteria,1MW8A@1224|Proteobacteria,42RGI@68525|delta/epsilon subdivisions,2WNGP@28221|Deltaproteobacteria	28221|Deltaproteobacteria	L	DDE superfamily endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	DDE_3,HTH_28,HTH_33
MGYG000000575_03013	767817.Desgi_2932	1.3e-282	791.0	COG2217@1|root,COG2217@2|Bacteria,1TQ07@1239|Firmicutes,248EH@186801|Clostridia,264PT@186807|Peptococcaceae	186801|Clostridia	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC	cadA	-	3.6.3.3,3.6.3.5	ko:K01534	-	-	-	-	ko00000,ko01000	3.A.3.6	-	-	E1-E2_ATPase,HMA,Hydrolase
MGYG000000575_03049	1403819.BATR01000027_gene875	6.61e-28	130.0	COG3509@1|root,COG3525@1|root,COG3509@2|Bacteria,COG3525@2|Bacteria	2|Bacteria	G	beta-N-acetylhexosaminidase activity	-	-	3.2.1.4	ko:K01179	ko00500,ko01100,map00500,map01100	-	R06200,R11307,R11308	-	ko00000,ko00001,ko01000	-	GH5,GH9	-	ArabFuran-catal,Big_3_3,CBM9_1,CBM_4_9,CarboxypepD_reg,CelD_N,DUF4082,DUF4838,DUF5011,Esterase_phd,Glyco_hydro_16,Glyco_hydro_9,Metallophos,OmpA,PD40,Peptidase_M14,Peptidase_S9,RicinB_lectin_2,Ricin_B_lectin
MGYG000000575_02989	886293.Sinac_6222	5.26e-16	84.0	COG2165@1|root,COG2165@2|Bacteria,2J4VP@203682|Planctomycetes	203682|Planctomycetes	NU	Protein of unknown function (DUF1559)	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000000575_03880	357276.EL88_05035	2.86e-90	284.0	COG0451@1|root,COG0451@2|Bacteria,4NKJA@976|Bacteroidetes,2G37I@200643|Bacteroidia	976|Bacteroidetes	GM	NAD dependent epimerase/dehydratase family	-	-	-	-	-	-	-	-	-	-	-	-	Epimerase,NAD_binding_10
MGYG000000575_04007	1123290.AUDQ01000022_gene741	1.05e-06	50.8	COG2963@1|root,COG2963@2|Bacteria,1VFIQ@1239|Firmicutes,4HP8A@91061|Bacilli	91061|Bacilli	L	transposase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000575_02355	498848.TaqDRAFT_4776	1.72e-06	58.2	COG3740@1|root,COG4388@1|root,COG3740@2|Bacteria,COG4388@2|Bacteria,1WN2I@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	S	Mu-like prophage I protein	-	-	-	-	-	-	-	-	-	-	-	-	Mu-like_Pro
MGYG000000575_02748	1303518.CCALI_02308	1.61e-14	79.7	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456,ko:K02679	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_01910	794903.OPIT5_29740	4.46e-15	79.7	COG2165@1|root,COG2165@2|Bacteria,46Y7T@74201|Verrucomicrobia,3K92V@414999|Opitutae	414999|Opitutae	NU	Protein of unknown function (DUF1559)	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000000575_01493	382464.ABSI01000005_gene1242	2e-68	237.0	COG0568@1|root,COG0568@2|Bacteria,46S6M@74201|Verrucomicrobia,2ITQW@203494|Verrucomicrobiae	203494|Verrucomicrobiae	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor is the primary sigma factor during exponential growth	sigA	-	-	ko:K03086	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r1_1,Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4
MGYG000000575_00135	658086.HMPREF0994_03911	6.47e-11	75.5	COG1874@1|root,COG1874@2|Bacteria,1TQN6@1239|Firmicutes,2488V@186801|Clostridia,27JRX@186928|unclassified Lachnospiraceae	186801|Clostridia	G	Beta-galactosidase trimerisation domain	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_42,Glyco_hydro_42C,Glyco_hydro_42M
MGYG000000575_03957	1303518.CCALI_02173	1.58e-16	87.0	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456,ko:K02679	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_02169	471852.Tcur_1664	6.24e-35	135.0	COG1619@1|root,COG1619@2|Bacteria,2I358@201174|Actinobacteria,4EIPV@85012|Streptosporangiales	201174|Actinobacteria	V	LD-carboxypeptidase	-	-	3.4.17.13	ko:K01297	-	-	-	-	ko00000,ko01000,ko01002,ko01011	-	-	-	Peptidase_S66
MGYG000000575_02706	1403819.BATR01000130_gene4600	1.04e-108	326.0	COG1131@1|root,COG1131@2|Bacteria,46UCI@74201|Verrucomicrobia,2IU5T@203494|Verrucomicrobiae	203494|Verrucomicrobiae	V	ATPases associated with a variety of cellular activities	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran
MGYG000000575_01663	313628.LNTAR_11686	1.16e-14	79.3	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_02228	1069080.KB913028_gene1271	1.18e-73	236.0	COG0428@1|root,COG0428@2|Bacteria,1TP7J@1239|Firmicutes	1239|Firmicutes	P	transporter	zupT	-	-	ko:K07238	-	-	-	-	ko00000,ko02000	2.A.5.5	-	-	Zip
MGYG000000575_01827	1123242.JH636434_gene5560	2.2e-14	78.6	COG4968@1|root,COG4968@2|Bacteria,2J56W@203682|Planctomycetes	203682|Planctomycetes	NU	Pfam:N_methyl_2	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000000575_02275	1396141.BATP01000019_gene1607	1.45e-122	378.0	COG0497@1|root,COG0497@2|Bacteria,46SGB@74201|Verrucomicrobia,2IU0W@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	RecF/RecN/SMC N terminal domain	-	-	-	ko:K03631	-	-	-	-	ko00000,ko03400	-	-	-	SMC_N
MGYG000000575_02869	349741.Amuc_1155	1.21e-139	405.0	COG1262@1|root,COG1262@2|Bacteria	2|Bacteria	T	PFAM Formylglycine-generating sulfatase enzyme	-	-	2.7.11.1	ko:K08884,ko:K12132,ko:K20333	ko02024,map02024	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	CHAT,DUF4062,FGE-sulfatase,NACHT,PEGA,Pkinase
MGYG000000575_02199	313603.FB2170_01387	3.8e-48	190.0	COG3525@1|root,COG3525@2|Bacteria,4NEQN@976|Bacteroidetes,1HWKP@117743|Flavobacteriia	976|Bacteroidetes	G	Domain of unknown function (DUF4838)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4838,F5_F8_type_C,Glyco_hydro_20b,Glyco_hydro_67N
MGYG000000575_02290	933262.AXAM01000001_gene403	2.36e-88	308.0	COG4258@1|root,COG4258@2|Bacteria,1MU1E@1224|Proteobacteria,42P70@68525|delta/epsilon subdivisions,2WJGD@28221|Deltaproteobacteria,2MJYG@213118|Desulfobacterales	28221|Deltaproteobacteria	Q	MMPL family	-	-	-	ko:K07003	-	-	-	-	ko00000	-	-	-	MMPL,Methyltransf_11,Methyltransf_2,Methyltransf_23
MGYG000000575_02624	313628.LNTAR_08349	8.66e-77	248.0	COG0472@1|root,COG0472@2|Bacteria	313628.LNTAR_08349|-	M	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_4
MGYG000000575_02083	555079.Toce_1129	4.62e-39	136.0	COG1959@1|root,COG1959@2|Bacteria,1V3QB@1239|Firmicutes,24JIV@186801|Clostridia,42GCN@68295|Thermoanaerobacterales	186801|Clostridia	K	TIGRFAM transcriptional regulator, Rrf2 family	iscR	-	-	-	-	-	-	-	-	-	-	-	Rrf2
MGYG000000575_01620	1265507.KB899642_gene2647	9.95e-50	165.0	COG1595@1|root,COG1595@2|Bacteria	2|Bacteria	K	DNA-templated transcription, initiation	sigM	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4,Sigma70_r4_2,SnoaL_2
MGYG000000575_03498	1499967.BAYZ01000155_gene644	1.27e-54	177.0	COG0681@1|root,COG0681@2|Bacteria	2|Bacteria	U	signal peptide processing	-	-	3.4.21.89	ko:K03100	ko02024,ko03060,map02024,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S24,Peptidase_S26
MGYG000000575_00539	349741.Amuc_2029	6.37e-72	236.0	COG0845@1|root,COG0845@2|Bacteria,46U1A@74201|Verrucomicrobia,2IV1B@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Biotin-lipoyl like	-	-	-	ko:K03585	ko01501,ko01503,map01501,map01503	M00646,M00647,M00699,M00718	-	-	ko00000,ko00001,ko00002,ko01504,ko02000,ko03036	2.A.6.2,8.A.1.6	-	-	Biotin_lipoyl_2,HlyD_3,HlyD_D23
MGYG000000575_00239	313628.LNTAR_12846	4.72e-57	192.0	COG2234@1|root,COG2234@2|Bacteria	2|Bacteria	DZ	aminopeptidase activity	-	-	-	-	-	-	-	-	-	-	-	-	PA,Peptidase_M28
MGYG000000575_00043	1403819.BATR01000098_gene3279	6.24e-49	172.0	28HY6@1|root,2Z83M@2|Bacteria,46V0G@74201|Verrucomicrobia	74201|Verrucomicrobia	S	Domain of unknown function (DUF4886)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4886
MGYG000000575_00453	634956.Geoth_0152	1.96e-75	236.0	COG0024@1|root,COG0024@2|Bacteria,1TQC1@1239|Firmicutes,4H9S9@91061|Bacilli,1WEF2@129337|Geobacillus	91061|Bacilli	E	Metallopeptidase family M24	map	-	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M24
MGYG000000575_03899	992406.RIA_1306	8.41e-09	57.8	COG0848@1|root,COG0848@2|Bacteria,4NNI6@976|Bacteroidetes,1I25E@117743|Flavobacteriia	976|Bacteroidetes	U	Biopolymer transport protein	exbD	-	-	ko:K03559	-	-	-	-	ko00000,ko02000	1.A.30.2.1	-	-	ExbD
MGYG000000575_02743	1499967.BAYZ01000155_gene651	2.18e-100	303.0	COG0005@1|root,COG0005@2|Bacteria,2NNYQ@2323|unclassified Bacteria	2|Bacteria	F	Catalyzes the reversible phosphorylation of S-methyl-5'- thioadenosine (MTA) to adenine and 5-methylthioribose-1-phosphate. Involved in the breakdown of MTA, a major by-product of polyamine biosynthesis. Responsible for the first step in the methionine salvage pathway after MTA has been generated from S- adenosylmethionine. Has broad substrate specificity with 6- aminopurine nucleosides as preferred substrates	mtnP	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0004731,GO:0006082,GO:0006139,GO:0006144,GO:0006168,GO:0006520,GO:0006555,GO:0006725,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009086,GO:0009112,GO:0009113,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0017061,GO:0017144,GO:0018130,GO:0019438,GO:0019509,GO:0019752,GO:0034641,GO:0034654,GO:0042440,GO:0043094,GO:0043096,GO:0043101,GO:0043102,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046083,GO:0046084,GO:0046112,GO:0046148,GO:0046394,GO:0046483,GO:0055086,GO:0071265,GO:0071267,GO:0071704,GO:0072521,GO:0072522,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.4.2.28	ko:K00772	ko00270,ko01100,map00270,map01100	M00034	R01402	RC00063,RC02819	ko00000,ko00001,ko00002,ko01000	-	-	iAF987.Gmet_2684	PNP_UDP_1
MGYG000000575_02363	356851.JOAN01000015_gene2723	1.01e-70	224.0	COG1136@1|root,COG1136@2|Bacteria,2GK3I@201174|Actinobacteria,4D8XT@85008|Micromonosporales	201174|Actinobacteria	V	ABC transporter	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
MGYG000000575_01399	309807.SRU_2244	1.26e-11	63.2	COG1522@1|root,COG1522@2|Bacteria,4P77K@976|Bacteroidetes,1FKA8@1100069|Bacteroidetes Order II. Incertae sedis	976|Bacteroidetes	K	Lrp/AsnC ligand binding domain	-	-	-	-	-	-	-	-	-	-	-	-	AsnC_trans_reg
MGYG000000575_02677	583355.Caka_1442	6.11e-138	400.0	COG0825@1|root,COG0825@2|Bacteria,46SE1@74201|Verrucomicrobia,3K7TK@414999|Opitutae	414999|Opitutae	I	Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA	accA	-	2.1.3.15,6.4.1.2	ko:K01962	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742,R04386	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000	-	-	-	ACCA
MGYG000000575_02799	349741.Amuc_1446	6.63e-126	372.0	COG0765@1|root,COG0834@1|root,COG0765@2|Bacteria,COG0834@2|Bacteria,46TJR@74201|Verrucomicrobia,2IU6P@203494|Verrucomicrobiae	203494|Verrucomicrobiae	ET	Bacterial periplasmic substrate-binding proteins	-	-	-	ko:K02029,ko:K02030	-	M00236	-	-	ko00000,ko00002,ko02000	3.A.1.3	-	-	BPD_transp_1,SBP_bac_3
MGYG000000575_00342	1068978.AMETH_6743	1.31e-39	149.0	COG1609@1|root,COG1609@2|Bacteria,2GNVD@201174|Actinobacteria,4DXMA@85010|Pseudonocardiales	201174|Actinobacteria	K	helix_turn _helix lactose operon repressor	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000000575_02607	319224.Sputcn32_3836	1.39e-24	97.1	COG0640@1|root,COG0640@2|Bacteria,1N19R@1224|Proteobacteria,1TATA@1236|Gammaproteobacteria,2QCMW@267890|Shewanellaceae	1236|Gammaproteobacteria	K	PFAM regulatory protein, ArsR	-	-	-	-	-	-	-	-	-	-	-	-	HTH_20,HTH_5,Rhodanese
MGYG000000575_03551	530564.Psta_3167	2.68e-103	315.0	COG0673@1|root,COG0673@2|Bacteria,2IYB5@203682|Planctomycetes	203682|Planctomycetes	S	PFAM oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
MGYG000000575_01396	340.xcc-b100_1667	0.000254	48.9	COG4970@1|root,COG4970@2|Bacteria,1NGHS@1224|Proteobacteria,1SGGC@1236|Gammaproteobacteria,1X7JS@135614|Xanthomonadales	135614|Xanthomonadales	NU	Type II transport protein GspH	-	-	-	ko:K08084	-	-	-	-	ko00000,ko02044	3.A.15.2	-	-	GspH,N_methyl
MGYG000000575_00188	573413.Spirs_3254	2.25e-08	65.1	COG1413@1|root,COG2211@1|root,COG1413@2|Bacteria,COG2211@2|Bacteria,2J5U6@203691|Spirochaetes	203691|Spirochaetes	CG	transporter, major facilitator family	-	-	-	-	-	-	-	-	-	-	-	-	HEAT_2,HEAT_PBS,MFS_1
MGYG000000575_00924	794903.OPIT5_20955	1.06e-69	228.0	COG1609@1|root,COG1609@2|Bacteria,46UIZ@74201|Verrucomicrobia,3K8BK@414999|Opitutae	414999|Opitutae	K	Periplasmic binding protein domain	-	-	-	ko:K05499	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_3
MGYG000000575_03714	1056816.JAFQ01000004_gene860	6.85e-06	55.5	COG2188@1|root,COG2188@2|Bacteria,2GNG7@201174|Actinobacteria,4FXE7@85025|Nocardiaceae	201174|Actinobacteria	K	UTRA domain	-	-	-	ko:K03710	-	-	-	-	ko00000,ko03000	-	-	-	GntR,UTRA
MGYG000000575_03796	373903.Hore_12150	1.32e-123	371.0	COG0124@1|root,COG0124@2|Bacteria,1TP3D@1239|Firmicutes,24852@186801|Clostridia,3WA8K@53433|Halanaerobiales	186801|Clostridia	J	tRNA synthetase class II core domain (G, H, P, S and T)	hisS	-	6.1.1.21	ko:K01892	ko00970,map00970	M00359,M00360	R03655	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-synt_2b,tRNA-synt_His
MGYG000000575_03331	497964.CfE428DRAFT_3624	1.89e-11	70.5	COG1652@1|root,COG1652@2|Bacteria,46T8E@74201|Verrucomicrobia	74201|Verrucomicrobia	S	Lysin motif	-	-	-	-	-	-	-	-	-	-	-	-	LysM
MGYG000000575_03507	661478.OP10G_3267	1.73e-128	375.0	COG0451@1|root,COG0451@2|Bacteria	2|Bacteria	GM	ADP-glyceromanno-heptose 6-epimerase activity	fcl	-	1.1.1.271	ko:K02377	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R05692	RC01014	ko00000,ko00001,ko01000	-	-	iAF987.Gmet_1312	Epimerase
MGYG000000575_01578	1500890.JQNL01000001_gene1657	0.000269	45.4	COG0346@1|root,COG0346@2|Bacteria,1RFJX@1224|Proteobacteria,1T8EK@1236|Gammaproteobacteria,1XAIU@135614|Xanthomonadales	135614|Xanthomonadales	E	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Glyoxalase
MGYG000000575_02483	497964.CfE428DRAFT_2953	2.62e-219	617.0	COG0439@1|root,COG0439@2|Bacteria,46SIE@74201|Verrucomicrobia	74201|Verrucomicrobia	I	acetyl-CoA carboxylase	-	-	6.3.4.14,6.4.1.2	ko:K01961	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742,R04385	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000	-	-	-	Biotin_carb_C,Biotin_carb_N,CPSase_L_D2
MGYG000000575_00821	1307759.JOMJ01000004_gene2869	3.24e-87	265.0	COG1215@1|root,COG1215@2|Bacteria,1QU2F@1224|Proteobacteria,42P7H@68525|delta/epsilon subdivisions,2WKJA@28221|Deltaproteobacteria,2M9BR@213115|Desulfovibrionales	28221|Deltaproteobacteria	M	PFAM Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2,GtrA,Methyltransf_23
MGYG000000575_00570	1238184.CM001792_gene1526	1.73e-39	139.0	COG0597@1|root,COG0597@2|Bacteria,1VA9R@1239|Firmicutes,4HIR4@91061|Bacilli,23KFX@182709|Oceanobacillus	91061|Bacilli	MU	Signal peptidase (SPase) II	lspA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	3.4.23.36	ko:K03101	ko03060,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_A8
MGYG000000575_02261	675806.VII_003436	5.59e-14	80.1	COG1609@1|root,COG1609@2|Bacteria,1MUEP@1224|Proteobacteria,1RQKH@1236|Gammaproteobacteria,1XUF7@135623|Vibrionales	135623|Vibrionales	K	Gluconate utilization system Gnt-I transcriptional repressor	gntR	-	-	ko:K06145	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000000575_01927	313628.LNTAR_18208	1.18e-259	726.0	COG0504@1|root,COG0504@2|Bacteria	2|Bacteria	F	CTP synthase activity	pyrG	GO:0001775,GO:0002376,GO:0003674,GO:0003824,GO:0003883,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006213,GO:0006220,GO:0006221,GO:0006241,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008283,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009142,GO:0009147,GO:0009148,GO:0009163,GO:0009165,GO:0009199,GO:0009201,GO:0009208,GO:0009209,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0015949,GO:0016020,GO:0016874,GO:0016879,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0032943,GO:0034404,GO:0034641,GO:0034654,GO:0040007,GO:0042098,GO:0042100,GO:0042110,GO:0042113,GO:0042221,GO:0042455,GO:0042493,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045321,GO:0046036,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0046649,GO:0046651,GO:0050896,GO:0055086,GO:0070661,GO:0071704,GO:0071944,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	6.3.4.2	ko:K01937	ko00240,ko01100,map00240,map01100	M00052	R00571,R00573	RC00010,RC00074	ko00000,ko00001,ko00002,ko01000	-	-	iAF987.Gmet_1276,iECO103_1326.ECO103_3323,iNJ661.Rv1699,iPC815.YPO3377	CTP_synth_N,GATase,Polysacc_synt_C
MGYG000000575_02204	1120960.ATXG01000001_gene1202	3.43e-40	166.0	COG1572@1|root,COG1572@2|Bacteria,2IAZH@201174|Actinobacteria	201174|Actinobacteria	G	Domain of unknown function (DUF4091)	-	-	-	-	-	-	-	-	-	-	-	-	CBM_4_9,CBM_6,Cadherin-like,DUF4091,F5_F8_type_C
