#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000002473_02823	858215.Thexy_1462	6.52e-234	672.0	COG0021@1|root,COG0021@2|Bacteria,1TPIB@1239|Firmicutes,25E6C@186801|Clostridia,42JGE@68295|Thermoanaerobacterales	186801|Clostridia	G	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate	-	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transket_pyr,Transketolase_C,Transketolase_N
MGYG000002473_00276	1408428.JNJP01000001_gene3201	5.32e-101	301.0	COG1028@1|root,COG1028@2|Bacteria,1PBCC@1224|Proteobacteria,43AU2@68525|delta/epsilon subdivisions,2X68A@28221|Deltaproteobacteria,2MG9Y@213115|Desulfovibrionales	28221|Deltaproteobacteria	IQ	KR domain	-	-	-	-	-	-	-	-	-	-	-	-	adh_short_C2
MGYG000002473_01535	1142394.PSMK_09390	3.75e-43	159.0	COG1609@1|root,COG1609@2|Bacteria	2|Bacteria	K	purine nucleotide biosynthetic process	-	-	-	ko:K02529,ko:K05499	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000002473_03013	338966.Ppro_3055	2.23e-126	365.0	COG0107@1|root,COG0107@2|Bacteria,1MUS0@1224|Proteobacteria,42M44@68525|delta/epsilon subdivisions,2WJFW@28221|Deltaproteobacteria,43SZZ@69541|Desulfuromonadales	28221|Deltaproteobacteria	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit	hisF	GO:0000107,GO:0003674,GO:0003824,GO:0016740,GO:0016757,GO:0016763	-	ko:K02500	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04558	RC00010,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000	-	-	-	His_biosynth
MGYG000002473_02764	1071073.KI530534_gene730	9.08e-19	94.4	COG1609@1|root,COG1609@2|Bacteria,1TT82@1239|Firmicutes,4IK6A@91061|Bacilli,1ZFBW@1386|Bacillus	91061|Bacilli	K	Periplasmic binding protein domain	-	-	-	-	-	-	-	-	-	-	-	-	GntR,Peripla_BP_1,Peripla_BP_3,Peripla_BP_4
MGYG000002473_02092	1235803.C825_02108	4.65e-131	424.0	COG0644@1|root,COG0644@2|Bacteria,4NR3F@976|Bacteroidetes,2G2WD@200643|Bacteroidia	976|Bacteroidetes	C	FAD dependent oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	FAD_oxidored,TAT_signal
MGYG000002473_00776	1121945.ATXS01000007_gene506	1.7e-74	259.0	COG1501@1|root,arCOG03663@2157|Archaea,2XV49@28890|Euryarchaeota,23V0G@183963|Halobacteria	183963|Halobacteria	G	Melibiase	-	-	3.2.1.22	ko:K07407	ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603	-	R01101,R01103,R01104,R01194,R01329,R02926,R03634,R04019,R04470,R05549,R05961,R06091	RC00049,RC00059,RC00451	ko00000,ko00001,ko01000	-	-	-	Melibiase
MGYG000002473_01504	313628.LNTAR_12656	2.1e-53	202.0	COG0330@1|root,COG0330@2|Bacteria	2|Bacteria	O	stress-induced mitochondrial fusion	-	-	-	-	-	-	-	-	-	-	-	-	Band_7,Cation_efflux
MGYG000002473_02332	1499967.BAYZ01000095_gene4093	3.41e-302	880.0	COG0474@1|root,COG0474@2|Bacteria,2NNSC@2323|unclassified Bacteria	2|Bacteria	P	Cation transporter/ATPase, N-terminus	yoaB	-	3.6.3.8	ko:K01537,ko:K12955	-	-	-	-	ko00000,ko01000	3.A.3.2,3.A.3.24	-	-	Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3
MGYG000002473_02333	1499967.BAYZ01000095_gene4093	3.41e-302	880.0	COG0474@1|root,COG0474@2|Bacteria,2NNSC@2323|unclassified Bacteria	2|Bacteria	P	Cation transporter/ATPase, N-terminus	yoaB	-	3.6.3.8	ko:K01537,ko:K12955	-	-	-	-	ko00000,ko01000	3.A.3.2,3.A.3.24	-	-	Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3
MGYG000002473_00541	1122611.KB903999_gene8162	1.95e-07	55.8	COG3402@1|root,COG3402@2|Bacteria,2I2JX@201174|Actinobacteria,4EJ22@85012|Streptosporangiales	201174|Actinobacteria	S	Bacterial PH domain	-	-	-	-	-	-	-	-	-	-	-	-	bPH_2
MGYG000002473_00789	497964.CfE428DRAFT_6469	2.51e-96	306.0	COG0305@1|root,COG0305@2|Bacteria,46SKM@74201|Verrucomicrobia	74201|Verrucomicrobia	L	Participates in initiation and elongation during chromosome replication	dnaB	-	3.6.4.12	ko:K02314	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	AAA_25,DnaB,DnaB_C
MGYG000002473_02513	1226325.HMPREF1548_02921	1.94e-164	478.0	COG0534@1|root,COG0534@2|Bacteria,1TNZN@1239|Firmicutes,247YX@186801|Clostridia,36DT9@31979|Clostridiaceae	186801|Clostridia	V	Mate efflux family protein	-	-	-	-	-	-	-	-	-	-	-	-	MatE
MGYG000002473_02691	1129374.AJE_02431	3.88e-31	129.0	COG0438@1|root,COG0438@2|Bacteria	2|Bacteria	M	transferase activity, transferring glycosyl groups	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1,Hexapep
MGYG000002473_00454	1122176.KB903533_gene2336	4.75e-83	276.0	COG3505@1|root,COG3505@2|Bacteria,4NK8P@976|Bacteroidetes,1IVDV@117747|Sphingobacteriia	976|Bacteroidetes	U	AAA-like domain	-	-	-	-	-	-	-	-	-	-	-	-	TraG-D_C
MGYG000002473_01684	1382306.JNIM01000001_gene1181	2.45e-21	101.0	COG1609@1|root,COG1609@2|Bacteria,2G675@200795|Chloroflexi	200795|Chloroflexi	K	Periplasmic binding protein LacI transcriptional regulator	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_3
MGYG000002473_02517	794903.OPIT5_24630	2.35e-82	265.0	COG0673@1|root,COG0673@2|Bacteria,46W0X@74201|Verrucomicrobia	74201|Verrucomicrobia	S	Oxidoreductase family, C-terminal alpha/beta domain	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
MGYG000002473_00427	269799.Gmet_1500	2.65e-13	82.4	29R89@1|root,30C9N@2|Bacteria,1NTEP@1224|Proteobacteria	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF4091
MGYG000002473_03598	1449063.JMLS01000017_gene680	6.04e-87	270.0	COG1957@1|root,COG1957@2|Bacteria,1UG03@1239|Firmicutes,4HE8B@91061|Bacilli,26UH1@186822|Paenibacillaceae	91061|Bacilli	F	Inosine-uridine preferring nucleoside hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	IU_nuc_hydro
MGYG000002473_01226	1238182.C882_2036	9.41e-216	618.0	COG1001@1|root,COG1001@2|Bacteria,1MVFP@1224|Proteobacteria,2TR1X@28211|Alphaproteobacteria,2JRAF@204441|Rhodospirillales	204441|Rhodospirillales	F	Belongs to the metallo-dependent hydrolases superfamily. Adenine deaminase family	ade	-	3.5.4.2	ko:K01486	ko00230,ko01100,map00230,map01100	-	R01244	RC00477	ko00000,ko00001,ko01000	-	-	-	Adenine_deam_C,Amidohydro_1
MGYG000002473_00627	316274.Haur_0891	1.03e-184	519.0	COG2152@1|root,COG2152@2|Bacteria,2G6ZE@200795|Chloroflexi	200795|Chloroflexi	G	PFAM glycosidase PH1107-related	-	-	2.4.1.319,2.4.1.320,2.4.1.339,2.4.1.340	ko:K18785,ko:K20885	-	-	R10811,R10829,R11397,R11398	RC00049,RC02748	ko00000,ko01000	-	GH130	-	Glyco_hydro_130
MGYG000002473_02869	278957.ABEA03000085_gene2584	8.15e-296	843.0	2DVXG@1|root,33XK4@2|Bacteria	2|Bacteria	S	Right handed beta helix region	-	-	-	-	-	-	-	-	-	-	-	-	Beta_helix
MGYG000002473_01903	1121396.KB893024_gene3909	2.7e-73	247.0	COG0642@1|root,COG2205@2|Bacteria,1MW8M@1224|Proteobacteria,42QF7@68525|delta/epsilon subdivisions,2WJAU@28221|Deltaproteobacteria,2MJ5H@213118|Desulfobacterales	28221|Deltaproteobacteria	T	HAMP (Histidine kinases, Adenylyl cyclases, Methyl binding proteins, Phosphatases) domain	-	-	2.7.13.3	ko:K07644	ko02020,map02020	M00452,M00745	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko01504,ko02022	-	-	-	HAMP,HATPase_c,HisKA,PAS_9,Response_reg
MGYG000002473_00205	880526.KE386488_gene1140	1.11e-155	486.0	28IXK@1|root,2Z8VG@2|Bacteria,4NK45@976|Bacteroidetes,2FWV3@200643|Bacteroidia,22U5W@171550|Rikenellaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000002473_02442	555079.Toce_1733	2.01e-25	112.0	COG1609@1|root,COG1609@2|Bacteria,1TRFH@1239|Firmicutes,24825@186801|Clostridia,42FX9@68295|Thermoanaerobacterales	186801|Clostridia	K	Periplasmic binding protein LacI transcriptional regulator	-	-	5.1.1.1	ko:K01775,ko:K02529	ko00473,ko01100,ko01502,map00473,map01100,map01502	-	R00401	RC00285	ko00000,ko00001,ko01000,ko01011,ko03000	-	-	-	LacI,Peripla_BP_3
MGYG000002473_01220	1304885.AUEY01000005_gene875	8.92e-189	539.0	COG2204@1|root,COG2204@2|Bacteria,1MU0N@1224|Proteobacteria,42P8Q@68525|delta/epsilon subdivisions,2WK2B@28221|Deltaproteobacteria,2MMPV@213118|Desulfobacterales	28221|Deltaproteobacteria	T	Sigma-54 interaction domain	-	-	-	ko:K11384	ko02020,map02020	M00505	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	HTH_8,Response_reg,Sigma54_activat
MGYG000002473_02548	794903.OPIT5_01945	1.18e-82	283.0	COG3534@1|root,COG3534@2|Bacteria	2|Bacteria	G	alpha-L-arabinofuranosidase	-	-	3.2.1.55	ko:K01209	ko00520,map00520	-	R01762	-	ko00000,ko00001,ko01000	-	GH51	-	Alpha-L-AF_C
MGYG000002473_00015	521674.Plim_3524	4.02e-70	226.0	COG4823@1|root,COG4823@2|Bacteria	2|Bacteria	V	Abi-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Abi_2
MGYG000002473_00242	794903.OPIT5_11505	3.52e-14	79.7	COG4968@1|root,COG4968@2|Bacteria	794903.OPIT5_11505|-	NU	Prokaryotic N-terminal methylation motif	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000002473_00422	370438.PTH_2380	2.33e-221	643.0	COG2274@1|root,COG2274@2|Bacteria,1V77J@1239|Firmicutes,25E7C@186801|Clostridia,261EJ@186807|Peptococcaceae	186801|Clostridia	V	NHLM bacteriocin system ABC transporter, peptidase ATP-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran,Peptidase_C39
MGYG000002473_03334	316067.Geob_0075	3.36e-156	490.0	COG0204@1|root,COG0318@1|root,COG0477@1|root,COG0204@2|Bacteria,COG0318@2|Bacteria,COG2814@2|Bacteria,1MWDY@1224|Proteobacteria,43BJD@68525|delta/epsilon subdivisions,2WIZT@28221|Deltaproteobacteria	28221|Deltaproteobacteria	I	phospholipid glycerol acyltransferase	-	-	2.3.1.40,6.2.1.20	ko:K05939	ko00071,ko00564,map00071,map00564	-	R01406,R04864	RC00014,RC00039,RC00041	ko00000,ko00001,ko01000	-	-	-	AMP-binding,Acyltransferase,MFS_1
MGYG000002473_01065	41431.PCC8801_1587	3.68e-12	72.0	COG1277@1|root,COG1277@2|Bacteria,1G09F@1117|Cyanobacteria,3KG62@43988|Cyanothece	1117|Cyanobacteria	S	ABC-2 family transporter protein	-	-	-	-	-	-	-	-	-	-	-	-	ABC2_membrane_2
MGYG000002473_03392	1382304.JNIL01000001_gene715	4.55e-54	189.0	COG0707@1|root,COG0707@2|Bacteria,1TQFT@1239|Firmicutes,4HBAQ@91061|Bacilli,278JH@186823|Alicyclobacillaceae	91061|Bacilli	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II)	murG	-	2.4.1.227	ko:K02563	ko00550,ko01100,ko01502,ko04112,map00550,map01100,map01502,map04112	-	R05032,R05662	RC00005,RC00049	ko00000,ko00001,ko01000,ko01011	-	GT28	-	Glyco_tran_28_C,Glyco_transf_28
MGYG000002473_03393	1382304.JNIL01000001_gene715	4.55e-54	189.0	COG0707@1|root,COG0707@2|Bacteria,1TQFT@1239|Firmicutes,4HBAQ@91061|Bacilli,278JH@186823|Alicyclobacillaceae	91061|Bacilli	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II)	murG	-	2.4.1.227	ko:K02563	ko00550,ko01100,ko01502,ko04112,map00550,map01100,map01502,map04112	-	R05032,R05662	RC00005,RC00049	ko00000,ko00001,ko01000,ko01011	-	GT28	-	Glyco_tran_28_C,Glyco_transf_28
MGYG000002473_03553	1123072.AUDH01000002_gene2421	2.07e-42	151.0	COG1028@1|root,COG1028@2|Bacteria,1MUUV@1224|Proteobacteria,2TR0A@28211|Alphaproteobacteria,2JPRF@204441|Rhodospirillales	204441|Rhodospirillales	IQ	COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	-	-	-	-	-	-	-	-	-	-	-	-	adh_short,adh_short_C2
MGYG000002473_00836	278957.ABEA03000203_gene2729	7.72e-126	371.0	COG0673@1|root,COG0673@2|Bacteria,46SJ7@74201|Verrucomicrobia	2|Bacteria	S	inositol 2-dehydrogenase activity	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
MGYG000002473_02386	278957.ABEA03000041_gene2163	5.98e-14	76.6	COG2165@1|root,COG2165@2|Bacteria,46YD4@74201|Verrucomicrobia,3K9C9@414999|Opitutae	414999|Opitutae	NU	Protein of unknown function (DUF1559)	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000002473_00079	349741.Amuc_1158	2.96e-101	297.0	COG1595@1|root,COG1595@2|Bacteria	2|Bacteria	K	DNA-templated transcription, initiation	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_ECF,Sigma70_r2,Sigma70_r4,Sigma70_r4_2
MGYG000002473_03592	525897.Dbac_0657	2.52e-84	261.0	COG1032@1|root,COG1032@2|Bacteria,1P9J0@1224|Proteobacteria,42MWG@68525|delta/epsilon subdivisions,2WIV5@28221|Deltaproteobacteria,2MA2J@213115|Desulfovibrionales	28221|Deltaproteobacteria	C	SMART Elongator protein 3 MiaB NifB	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_12,Radical_SAM
MGYG000002473_02650	313628.LNTAR_07364	2.56e-17	85.5	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000002473_02090	86416.Clopa_4019	1.54e-81	283.0	COG1882@1|root,COG1882@2|Bacteria,1TPTF@1239|Firmicutes,247YY@186801|Clostridia,36EFE@31979|Clostridiaceae	186801|Clostridia	C	Glycine radical enzyme that catalyzes the cleavage of a C-N bond in choline, producing trimethylamine (TMA) and acetaldehyde	cutC	-	2.3.1.54,4.3.99.4	ko:K00656,ko:K20038	ko00620,ko00640,ko00650,ko01100,ko01120,map00620,map00640,map00650,map01100,map01120	-	R00212,R06987	RC00004,RC01181,RC02742,RC02833	ko00000,ko00001,ko01000	-	-	-	Gly_radical,PFL-like
MGYG000002473_02958	1232443.BAIA02000095_gene3655	6.37e-32	114.0	COG0864@1|root,COG0864@2|Bacteria,1VF9M@1239|Firmicutes,24QVJ@186801|Clostridia	186801|Clostridia	K	Iron-only hydrogenase system regulator	-	-	-	-	-	-	-	-	-	-	-	-	NikR_C
MGYG000002473_02692	1235803.C825_03905	2.55e-140	410.0	COG0381@1|root,COG0381@2|Bacteria,4NGBD@976|Bacteroidetes,2FNQP@200643|Bacteroidia,22WEG@171551|Porphyromonadaceae	976|Bacteroidetes	M	Belongs to the UDP-N-acetylglucosamine 2-epimerase family	-	-	5.1.3.23	ko:K13019	ko00520,map00520	-	R09600	RC00290	ko00000,ko00001,ko01000,ko01005	-	-	-	Epimerase_2
MGYG000002473_02367	313628.LNTAR_03839	2.81e-48	163.0	COG0242@1|root,COG0242@2|Bacteria	2|Bacteria	J	peptide deformylase activity	def	-	3.5.1.88	ko:K01462	-	-	-	-	ko00000,ko01000	-	-	-	Pep_deformylase
MGYG000002473_02950	96561.Dole_2351	1.06e-126	366.0	COG0107@1|root,COG0107@2|Bacteria,1MUS0@1224|Proteobacteria,42M44@68525|delta/epsilon subdivisions,2WJFW@28221|Deltaproteobacteria,2MIFH@213118|Desulfobacterales	28221|Deltaproteobacteria	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit	hisF	-	-	ko:K02500	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04558	RC00010,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000	-	-	-	His_biosynth
MGYG000002473_00476	742767.HMPREF9456_01404	7.74e-41	150.0	2E57E@1|root,32ZZZ@2|Bacteria,4P02J@976|Bacteroidetes,2FP1S@200643|Bacteroidia,22Z60@171551|Porphyromonadaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000002473_02523	5722.XP_001318246.1	3.7e-57	187.0	2EIGX@1|root,2SNWW@2759|Eukaryota	2759|Eukaryota	S	Nucleoside 2-deoxyribosyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Nuc_deoxyrib_tr
MGYG000002473_02871	743719.PaelaDRAFT_1929	1.11e-13	81.3	COG1653@1|root,COG1653@2|Bacteria,1TT8Y@1239|Firmicutes,4HFAF@91061|Bacilli,26TDM@186822|Paenibacillaceae	91061|Bacilli	K	GntR family transcriptional regulator	-	-	-	ko:K02027	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	GntR,SBP_bac_1,SBP_bac_8
MGYG000002473_00434	237368.SCABRO_03851	2.57e-18	87.8	COG2165@1|root,COG2165@2|Bacteria,2J0Q6@203682|Planctomycetes	203682|Planctomycetes	U	Prokaryotic N-terminal methylation motif	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000002473_00940	1408428.JNJP01000003_gene3446	2.38e-138	401.0	COG0657@1|root,COG0657@2|Bacteria,1NEXK@1224|Proteobacteria,42T4X@68525|delta/epsilon subdivisions,2WPCA@28221|Deltaproteobacteria,2MCJP@213115|Desulfovibrionales	28221|Deltaproteobacteria	I	alpha/beta hydrolase fold	-	-	-	ko:K01066	-	-	-	-	ko00000,ko01000	-	-	-	Abhydrolase_3
MGYG000002473_02833	1056512.D515_02882	0.000537	45.4	COG5633@1|root,COG5633@2|Bacteria,1RB5N@1224|Proteobacteria,1T1BA@1236|Gammaproteobacteria,1Y31I@135623|Vibrionales	135623|Vibrionales	S	Protein of unknown function (DUF1425)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1425
MGYG000002473_00763	436229.JOEH01000014_gene6105	2.95e-17	90.5	COG1609@1|root,COG1609@2|Bacteria,2GJY9@201174|Actinobacteria,2NKN9@228398|Streptacidiphilus	201174|Actinobacteria	K	helix_turn _helix lactose operon repressor	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_3
MGYG000002473_02589	745411.B3C1_01670	4.1e-22	103.0	COG1609@1|root,COG1609@2|Bacteria,1MVUR@1224|Proteobacteria,1RN2K@1236|Gammaproteobacteria,1J7PN@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	K	helix_turn _helix lactose operon repressor	purR	GO:0001130,GO:0001131,GO:0001141,GO:0001217,GO:0002054,GO:0002057,GO:0002060,GO:0003674,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006140,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010563,GO:0010605,GO:0010629,GO:0019219,GO:0019220,GO:0019222,GO:0030808,GO:0030809,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0036094,GO:0044424,GO:0044444,GO:0044464,GO:0045892,GO:0045934,GO:0045936,GO:0045980,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051174,GO:0051252,GO:0051253,GO:0060255,GO:0062012,GO:0062014,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1900371,GO:1900372,GO:1900542,GO:1900543,GO:1901363,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	-	ko:K02529,ko:K03604	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000002473_03316	760568.Desku_0628	1.2e-37	147.0	COG1454@1|root,COG1454@2|Bacteria,1TPB4@1239|Firmicutes,24FEK@186801|Clostridia,264JB@186807|Peptococcaceae	186801|Clostridia	C	Iron-containing alcohol dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	Fe-ADH
MGYG000002473_00565	1122985.HMPREF1991_01384	1.9e-27	104.0	COG3152@1|root,COG3152@2|Bacteria	2|Bacteria	L	Membrane	yhaI	-	-	-	-	-	-	-	-	-	-	-	DUF4339,DUF805
MGYG000002473_01408	309803.CTN_1353	3.72e-21	100.0	COG1609@1|root,COG1609@2|Bacteria,2GC06@200918|Thermotogae	200918|Thermotogae	K	PFAM Bacterial regulatory proteins, lacI family	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_3
MGYG000002473_02973	313628.LNTAR_00985	2.62e-19	93.2	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000002473_02671	278957.ABEA03000159_gene216	4.78e-48	166.0	COG0241@1|root,COG0615@1|root,COG0241@2|Bacteria,COG0615@2|Bacteria,46ZAX@74201|Verrucomicrobia,3K9HP@414999|Opitutae	414999|Opitutae	E	HAD-hyrolase-like	-	-	3.1.3.82,3.1.3.83	ko:K03273	ko00540,ko01100,map00540,map01100	M00064	R05647,R09771	RC00017	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	CTP_transf_like,Hydrolase_like
MGYG000002473_03010	886293.Sinac_3928	1.93e-88	275.0	COG0451@1|root,COG0451@2|Bacteria	2|Bacteria	GM	ADP-glyceromanno-heptose 6-epimerase activity	-	-	4.2.1.46,5.1.3.2	ko:K01710,ko:K01784	ko00052,ko00520,ko00521,ko00523,ko00525,ko01055,ko01100,ko01130,map00052,map00520,map00521,map00523,map00525,map01055,map01100,map01130	M00361,M00362,M00632,M00793	R00291,R02984,R06513	RC00289,RC00402	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase,GDP_Man_Dehyd
MGYG000002473_01790	118005.AWNK01000003_gene2209	1.84e-139	421.0	COG0513@1|root,COG0513@2|Bacteria	2|Bacteria	L	helicase activity	rhlB	GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006401,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009056,GO:0009057,GO:0009987,GO:0010501,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019439,GO:0019904,GO:0034641,GO:0034655,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0070035,GO:0071704,GO:0090304,GO:0097718,GO:0140098,GO:1901360,GO:1901361,GO:1901575	3.6.4.13	ko:K03732	ko03018,map03018	M00394	-	-	ko00000,ko00001,ko00002,ko01000,ko03019	-	-	-	DEAD,Helicase_C,Jag_N,R3H,RhlB
MGYG000002473_01020	266117.Rxyl_0081	2.54e-14	82.4	COG1028@1|root,COG1609@1|root,COG1028@2|Bacteria,COG1609@2|Bacteria,2GJRG@201174|Actinobacteria	201174|Actinobacteria	K	Periplasmic binding protein LacI transcriptional regulator	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	GntR,LacI,Peripla_BP_3
MGYG000002473_03259	903818.KI912268_gene1661	9.29e-82	265.0	COG0535@1|root,COG0535@2|Bacteria,3Y40T@57723|Acidobacteria	57723|Acidobacteria	S	Iron-sulfur cluster-binding domain	pqqE	-	-	ko:K06139	-	-	-	-	ko00000	-	-	-	Fer4_12,Fer4_14,Radical_SAM,SPASM
MGYG000002473_00387	278957.ABEA03000133_gene1600	1.15e-51	171.0	COG0424@1|root,COG0424@2|Bacteria,46VD8@74201|Verrucomicrobia,3K804@414999|Opitutae	414999|Opitutae	D	Maf-like protein	-	-	-	ko:K06287	-	-	-	-	ko00000	-	-	-	Maf
MGYG000002473_00730	313628.LNTAR_25450	1.81e-18	91.7	COG0582@1|root,COG0582@2|Bacteria	2|Bacteria	L	DNA integration	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_5,Phage_int_SAM_3,Phage_int_SAM_5,Phage_integrase
MGYG000002473_00933	1303518.CCALI_00340	8.39e-13	75.9	COG4537@1|root,COG4537@2|Bacteria	2|Bacteria	U	Required for transformation and DNA binding	comGC	GO:0005575,GO:0005623,GO:0005886,GO:0009986,GO:0016020,GO:0044464,GO:0071944	-	ko:K02245,ko:K02456	ko03070,ko05111,map03070,map05111	M00331,M00429	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	N_methyl,SBP_bac_10,T2SSG
MGYG000002473_02986	861208.AGROH133_04636	1.55e-32	136.0	COG1409@1|root,COG1409@2|Bacteria,1N2AY@1224|Proteobacteria,2U1WI@28211|Alphaproteobacteria,4B8HY@82115|Rhizobiaceae	28211|Alphaproteobacteria	S	Calcineurin-like phosphoesterase	-	-	-	-	-	-	-	-	-	-	-	-	Metallophos
